duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class
278,-1,-1,-1,-1,0,0,0,0,7194.244604,1607913.669,278,278,278,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
14207249,6998355,6991367,7015795,6997997,7007075,6994682,12331.94222,4688.117853,0.42231962,50.25603479,193099,6804898,2841449.8,3614941.875,6998355,7007075,7015795,12331.94222,6797910,6801404,6804898,4941.262086,Non-VPN
253,-1,-1,-1,-1,0,0,0,0,7905.13834,1766798.419,253,253,253,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
284,-1,-1,-1,-1,0,0,0,0,7042.253521,1573943.662,284,284,284,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
311,-1,-1,-1,-1,0,0,0,0,6430.868167,1437299.035,311,311,311,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
416,-1,-1,-1,-1,0,0,0,0,4807.692308,1074519.231,416,416,416,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
280,-1,-1,-1,-1,0,0,0,0,7142.857143,1596428.571,280,280,280,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
293,-1,-1,-1,-1,0,0,0,0,6825.938567,1525597.27,293,293,293,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
269,-1,-1,-1,-1,0,0,0,0,7434.944238,1661710.037,269,269,269,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
281,-1,-1,-1,-1,0,0,0,0,7117.437722,1590747.331,281,281,281,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
329,-1,-1,-1,-1,0,0,0,0,6079.027356,1358662.614,329,329,329,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
309,-1,-1,-1,-1,0,0,0,0,6472.491909,1446601.942,309,309,309,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
272,-1,-1,-1,-1,0,0,0,0,7352.941176,1643382.353,272,272,272,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
250,-1,-1,-1,-1,0,0,0,0,8000,1788000,250,250,250,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
236,-1,-1,-1,-1,0,0,0,0,8474.576271,1894067.797,236,236,236,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
46531,-1,-1,-1,-1,0,0,0,0,42.98209796,9950.355677,46531,46531,46531,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
44518,-1,-1,-1,-1,0,0,0,0,44.92564805,10063.34516,44518,44518,44518,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
151036,-1,-1,-1,-1,0,0,0,0,13.24187611,2966.180248,151036,151036,151036,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
260,-1,-1,-1,-1,0,0,0,0,7692.307692,1723076.923,260,260,260,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
272,-1,-1,-1,-1,0,0,0,0,7352.941176,1647058.824,272,272,272,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
230815,-1,-1,-1,-1,0,0,0,0,8.664948119,1940.948379,230815,230815,230815,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
238,-1,-1,-1,-1,0,0,0,0,8403.361345,1882352.941,238,238,238,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
333,-1,-1,-1,-1,0,0,0,0,6006.006006,1345345.345,333,333,333,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
364,-1,-1,-1,-1,0,0,0,0,5494.505495,1230769.231,364,364,364,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
25995,-1,-1,-1,-1,0,0,0,0,76.93787267,17234.08348,25995,25995,25995,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
611,-1,-1,-1,-1,0,0,0,0,3273.322422,733224.2226,611,611,611,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
51520,-1,-1,-1,-1,0,0,0,0,38.81987578,8695.652174,51520,51520,51520,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
275,-1,-1,-1,-1,0,0,0,0,7272.727273,1629090.909,275,275,275,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
211,-1,-1,-1,-1,0,0,0,0,9478.672986,2123222.749,211,211,211,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
65330,-1,-1,-1,-1,0,0,0,0,30.61380683,6857.492729,65330,65330,65330,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
214421,-1,-1,-1,-1,0,0,0,0,9.327444607,2089.347592,214421,214421,214421,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
239015,-1,-1,-1,-1,0,0,0,0,8.367675669,1874.35935,239015,239015,239015,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
201883,-1,-1,-1,-1,0,0,0,0,9.906728154,2219.107107,201883,201883,201883,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
284,-1,-1,-1,-1,0,0,0,0,7042.253521,1577464.789,284,284,284,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
270,-1,-1,-1,-1,0,0,0,0,7407.407407,1659259.259,270,270,270,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
233,-1,-1,-1,-1,0,0,0,0,8583.690987,1922746.781,233,233,233,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
223,-1,-1,-1,-1,0,0,0,0,8968.609865,2008968.61,223,223,223,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
272,-1,-1,-1,-1,0,0,0,0,7352.941176,1647058.824,272,272,272,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
189,-1,-1,-1,-1,0,0,0,0,10582.01058,2370370.37,189,189,189,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
180,-1,-1,-1,-1,0,0,0,0,11111.11111,2488888.889,180,180,180,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
161,-1,-1,-1,-1,0,0,0,0,12422.36025,2782608.696,161,161,161,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
3151,-1,-1,-1,-1,0,0,0,0,634.7191368,142177.0866,3151,3151,3151,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
81639,-1,-1,-1,-1,0,0,0,0,24.49809527,5487.573341,81639,81639,81639,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
182,-1,-1,-1,-1,0,0,0,0,10989.01099,2461538.462,182,182,182,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
385718,-1,-1,-1,-1,0,0,0,0,5.185135254,1161.470297,385718,385718,385718,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
249304,-1,-1,-1,-1,0,0,0,0,8.022334178,1797.002856,249304,249304,249304,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
306,-1,-1,-1,-1,0,0,0,0,6535.947712,1464052.288,306,306,306,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
181,-1,-1,-1,-1,0,0,0,0,11049.72376,2475138.122,181,181,181,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
222,-1,-1,-1,-1,0,0,0,0,9009.009009,2018018.018,222,222,222,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
560,-1,-1,-1,-1,0,0,0,0,3571.428571,800000,560,560,560,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
264,-1,-1,-1,-1,0,0,0,0,7575.757576,1696969.697,264,264,264,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
216976,-1,-1,-1,-1,0,0,0,0,9.217609321,2064.744488,216976,216976,216976,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
128728,-1,-1,-1,-1,0,0,0,0,15.53663539,3480.206327,128728,128728,128728,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
218212,-1,-1,-1,-1,0,0,0,0,9.165398787,2053.049328,218212,218212,218212,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
209025,-1,-1,-1,-1,0,0,0,0,9.568233465,2143.284296,209025,209025,209025,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
260,-1,-1,-1,-1,0,0,0,0,7692.307692,1723076.923,260,260,260,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
461491,-1,-1,-1,-1,0,0,0,0,4.33377899,970.7664938,461491,461491,461491,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
599156,-1,-1,-1,-1,0,0,0,0,3.338028827,747.7184573,599156,599156,599156,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
214551,-1,-1,-1,-1,0,0,0,0,9.321792954,2088.081622,214551,214551,214551,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
356365,-1,-1,-1,-1,0,0,0,0,5.612223423,1257.138047,356365,356365,356365,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
202241,-1,-1,-1,-1,0,0,0,0,9.889191608,2215.17892,202241,202241,202241,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
275,-1,-1,-1,-1,0,0,0,0,7272.727273,1629090.909,275,275,275,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
203185,-1,-1,-1,-1,0,0,0,0,9.843246303,2204.887172,203185,203185,203185,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
244329,-1,-1,-1,-1,0,0,0,0,8.185684057,1833.593229,244329,244329,244329,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
305474,-1,-1,-1,-1,0,0,0,0,6.547202053,1466.57326,305474,305474,305474,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
260554,-1,-1,-1,-1,0,0,0,0,7.67595201,1719.41325,260554,260554,260554,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
235421,-1,-1,-1,-1,0,0,0,0,8.495418845,1902.973821,235421,235421,235421,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
188208,-1,-1,-1,-1,0,0,0,0,10.62654085,2380.34515,188208,188208,188208,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
207701,-1,-1,-1,-1,0,0,0,0,9.629226629,2156.946765,207701,207701,207701,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
202051,-1,-1,-1,-1,0,0,0,0,9.898490975,2217.261978,202051,202051,202051,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
160156,-1,-1,-1,-1,0,0,0,0,12.48782437,2797.272659,160156,160156,160156,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
223,-1,-1,-1,-1,0,0,0,0,8968.609865,2008968.61,223,223,223,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
84207,-1,-1,-1,-1,0,0,0,0,23.75099457,5320.222784,84207,84207,84207,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
253,-1,-1,-1,-1,0,0,0,0,7905.13834,1770750.988,253,253,253,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
216964,-1,-1,-1,-1,0,0,0,0,9.218119135,2064.858686,216964,216964,216964,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
261,-1,-1,-1,-1,0,0,0,0,7662.835249,1716475.096,261,261,261,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
290,-1,-1,-1,-1,0,0,0,0,6896.551724,1544827.586,290,290,290,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
197614,-1,-1,-1,-1,0,0,0,0,10.12074043,2267.045857,197614,197614,197614,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
151775,-1,-1,-1,-1,0,0,0,0,13.17740076,2951.73777,151775,151775,151775,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
172878,-1,-1,-1,-1,0,0,0,0,11.56885202,2591.422853,172878,172878,172878,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
177206,-1,-1,-1,-1,0,0,0,0,11.28629956,2528.131102,177206,177206,177206,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
277,-1,-1,-1,-1,0,0,0,0,7220.216606,1617328.52,277,277,277,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
211334,-1,-1,-1,-1,0,0,0,0,9.463692544,2119.86713,211334,211334,211334,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
205200,-1,-1,-1,-1,0,0,0,0,9.746588694,2183.235867,205200,205200,205200,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
4566904,-1,-1,-1,-1,0,0,0,0,0.437933445,98.0970916,4566904,4566904,4566904,0,4566904,4566904,4566904,0,4566904,4566904,4566904,0,Non-VPN
293,-1,-1,-1,-1,0,0,0,0,6825.938567,1529010.239,293,293,293,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
187832,-1,-1,-1,-1,0,0,0,0,10.64781294,2385.110098,187832,187832,187832,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
68937,-1,-1,-1,-1,0,0,0,0,29.01199646,6498.687207,68937,68937,68937,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
226643,-1,-1,-1,-1,0,0,0,0,8.824450788,1976.676977,226643,226643,226643,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
330104,-1,-1,-1,-1,0,0,0,0,6.058696653,1357.14805,330104,330104,330104,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
249,-1,-1,-1,-1,0,0,0,0,8032.128514,1799196.787,249,249,249,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
209951,-1,-1,-1,-1,0,0,0,0,9.526032265,2133.831227,209951,209951,209951,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
258,-1,-1,-1,-1,0,0,0,0,7751.937984,1736434.109,258,258,258,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
258,-1,-1,-1,-1,0,0,0,0,7751.937984,1736434.109,258,258,258,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
201216,-1,-1,-1,-1,0,0,0,0,9.93956743,2226.463104,201216,201216,201216,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
183254,-1,-1,-1,-1,0,0,0,0,10.91381361,2444.69425,183254,183254,183254,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
316784,-1,-1,-1,-1,0,0,0,0,6.313450174,1414.212839,316784,316784,316784,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
168567,-1,-1,-1,-1,0,0,0,0,11.86471848,2657.696939,168567,168567,168567,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
217548,-1,-1,-1,-1,0,0,0,0,9.193373416,2059.315645,217548,217548,217548,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
190453,-1,-1,-1,-1,0,0,0,0,10.50127853,2352.286391,190453,190453,190453,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
778929,-1,-1,-1,-1,0,0,0,0,2.567628115,575.1486978,778929,778929,778929,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
322,-1,-1,-1,-1,0,0,0,0,6211.180124,1391304.348,322,322,322,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
289,-1,-1,-1,-1,0,0,0,0,6920.415225,1550173.01,289,289,289,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
365,-1,-1,-1,-1,0,0,0,0,5479.452055,1227397.26,365,365,365,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
224,-1,-1,-1,-1,0,0,0,0,8928.571429,2000000,224,224,224,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
270,-1,-1,-1,-1,0,0,0,0,7407.407407,1659259.259,270,270,270,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
317,-1,-1,-1,-1,0,0,0,0,6309.148265,1413249.211,317,317,317,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
227,-1,-1,-1,-1,0,0,0,0,8810.572687,1973568.282,227,227,227,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
280,-1,-1,-1,-1,0,0,0,0,7142.857143,1600000,280,280,280,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
174,-1,-1,-1,-1,0,0,0,0,11494.25287,2574712.644,174,174,174,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
275,-1,-1,-1,-1,0,0,0,0,7272.727273,1629090.909,275,275,275,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
199,-1,-1,-1,-1,0,0,0,0,10050.25126,2251256.281,199,199,199,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
166159,-1,-1,-1,-1,0,0,0,0,12.03666368,2696.212664,166159,166159,166159,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
173,-1,-1,-1,-1,0,0,0,0,11560.69364,2589595.376,173,173,173,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
291840,-1,-1,-1,-1,0,0,0,0,6.853070175,1535.087719,291840,291840,291840,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
248,-1,-1,-1,-1,0,0,0,0,8064.516129,1806451.613,248,248,248,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
246763,-1,-1,-1,-1,0,0,0,0,8.104942799,1815.507187,246763,246763,246763,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
225,-1,-1,-1,-1,0,0,0,0,8888.888889,1991111.111,225,225,225,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
170,-1,-1,-1,-1,0,0,0,0,11764.70588,2635294.118,170,170,170,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
164,-1,-1,-1,-1,0,0,0,0,12195.12195,2731707.317,164,164,164,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
221,-1,-1,-1,-1,0,0,0,0,9049.773756,2027149.321,221,221,221,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
288,-1,-1,-1,-1,0,0,0,0,6944.444444,1555555.556,288,288,288,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
265,-1,-1,-1,-1,0,0,0,0,7547.169811,1690566.038,265,265,265,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
213,-1,-1,-1,-1,0,0,0,0,9389.671362,2103286.385,213,213,213,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
245,-1,-1,-1,-1,0,0,0,0,8163.265306,1828571.429,245,245,245,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
293,-1,-1,-1,-1,0,0,0,0,6825.938567,1529010.239,293,293,293,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
174902,-1,-1,-1,-1,0,0,0,0,11.43497501,2561.434403,174902,174902,174902,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
207,-1,-1,-1,-1,0,0,0,0,9661.835749,2164251.208,207,207,207,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
286,-1,-1,-1,-1,0,0,0,0,6993.006993,1566433.566,286,286,286,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
273,-1,-1,-1,-1,0,0,0,0,7326.007326,1641025.641,273,273,273,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
256,-1,-1,-1,-1,0,0,0,0,7812.5,1750000,256,256,256,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
119532,-1,-1,-1,-1,0,0,0,0,16.73192116,3747.95034,119532,119532,119532,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
278,-1,-1,-1,-1,0,0,0,0,7194.244604,1611510.791,278,278,278,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
224,-1,-1,-1,-1,0,0,0,0,8928.571429,2000000,224,224,224,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
318,-1,-1,-1,-1,0,0,0,0,6289.308176,1408805.031,318,318,318,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
302,-1,-1,-1,-1,0,0,0,0,6622.516556,1483443.709,302,302,302,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
325,-1,-1,-1,-1,0,0,0,0,6153.846154,1378461.538,325,325,325,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
312,-1,-1,-1,-1,0,0,0,0,6410.25641,1435897.436,312,312,312,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
124119,-1,-1,-1,-1,0,0,0,0,16.11356843,3609.439328,124119,124119,124119,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
335,-1,-1,-1,-1,0,0,0,0,5970.149254,1337313.433,335,335,335,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
140126,-1,-1,-1,-1,0,0,0,0,14.2728687,3197.12259,140126,140126,140126,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
370,-1,-1,-1,-1,0,0,0,0,5405.405405,1210810.811,370,370,370,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
258,-1,-1,-1,-1,0,0,0,0,7751.937984,1736434.109,258,258,258,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
116507,-1,-1,-1,-1,0,0,0,0,17.16635052,3845.262516,116507,116507,116507,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
253,-1,-1,-1,-1,0,0,0,0,7905.13834,1770750.988,253,253,253,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
248623,-1,-1,-1,-1,0,0,0,0,8.044308049,1801.925003,248623,248623,248623,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
238,-1,-1,-1,-1,0,0,0,0,8403.361345,1882352.941,238,238,238,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
202674,-1,-1,-1,-1,0,0,0,0,9.868063985,2210.446333,202674,202674,202674,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
264,-1,-1,-1,-1,0,0,0,0,7575.757576,1696969.697,264,264,264,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
292,-1,-1,-1,-1,0,0,0,0,6849.315068,1534246.575,292,292,292,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
284,-1,-1,-1,-1,0,0,0,0,7042.253521,1577464.789,284,284,284,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
235744,-1,-1,-1,-1,0,0,0,0,8.483779015,1900.366499,235744,235744,235744,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
222,-1,-1,-1,-1,0,0,0,0,9009.009009,2018018.018,222,222,222,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
286645,-1,-1,-1,-1,0,0,0,0,6.977271538,1562.908825,286645,286645,286645,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
783970,-1,-1,-1,-1,0,0,0,0,2.551118028,571.4504382,783970,783970,783970,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
190681,-1,-1,-1,-1,0,0,0,0,10.488722,2349.473728,190681,190681,190681,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
304,-1,-1,-1,-1,0,0,0,0,6578.947368,1473684.211,304,304,304,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
237,-1,-1,-1,-1,0,0,0,0,8438.818565,1890295.359,237,237,237,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
360734,-1,-1,-1,-1,0,0,0,0,5.544251443,1241.912323,360734,360734,360734,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
220,-1,-1,-1,-1,0,0,0,0,9090.909091,2036363.636,220,220,220,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
133365,-1,-1,-1,-1,0,0,0,0,14.99643835,3359.202189,133365,133365,133365,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
222708,-1,-1,-1,-1,0,0,0,0,8.980368914,2011.602637,222708,222708,222708,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
291,-1,-1,-1,-1,0,0,0,0,6872.852234,1539518.9,291,291,291,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
115105,-1,-1,-1,-1,0,0,0,0,17.37543982,3892.098519,115105,115105,115105,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
106927,-1,-1,-1,-1,0,0,0,0,18.7043497,4189.774332,106927,106927,106927,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
7001469,7001469,-1,7001469,-1,7001469,0,0,0,0.428481509,82.69693117,89201,6912268,3500734.5,4824636.944,7001469,7001469,7001469,0,6912268,6912268,6912268,0,Non-VPN
201964,-1,-1,-1,-1,0,0,0,0,9.902754946,2218.217108,201964,201964,201964,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
310,-1,-1,-1,-1,0,0,0,0,6451.612903,1445161.29,310,310,310,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
190685,-1,-1,-1,-1,0,0,0,0,10.48850198,2349.424443,190685,190685,190685,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
287,-1,-1,-1,-1,0,0,0,0,6968.641115,1560975.61,287,287,287,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
359587,-1,-1,-1,-1,0,0,0,0,5.561936333,1245.873738,359587,359587,359587,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
247,-1,-1,-1,-1,0,0,0,0,8097.165992,1813765.182,247,247,247,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
247377,-1,-1,-1,-1,0,0,0,0,8.084825994,1811.001023,247377,247377,247377,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
181416,-1,-1,-1,-1,0,0,0,0,11.02438594,2469.462451,181416,181416,181416,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
268837,-1,-1,-1,-1,0,0,0,0,7.439452159,1666.437284,268837,268837,268837,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
309223,-1,-1,-1,-1,0,0,0,0,6.467824192,1448.792619,309223,309223,309223,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
172738,-1,-1,-1,-1,0,0,0,0,11.5782283,2593.523139,172738,172738,172738,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
848,-1,-1,-1,-1,0,0,0,0,2358.490566,528301.8868,848,848,848,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
250,-1,-1,-1,-1,0,0,0,0,8000,1792000,250,250,250,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
312,-1,-1,-1,-1,0,0,0,0,6410.25641,1435897.436,312,312,312,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
235,-1,-1,-1,-1,0,0,0,0,8510.638298,1906382.979,235,235,235,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
267,-1,-1,-1,-1,0,0,0,0,7490.636704,1677902.622,267,267,267,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
206315,-1,-1,-1,-1,0,0,0,0,9.693914645,2171.43688,206315,206315,206315,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
167085,-1,-1,-1,-1,0,0,0,0,11.96995541,2681.270012,167085,167085,167085,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
122901,-1,-1,-1,-1,0,0,0,0,16.27326059,3645.210373,122901,122901,122901,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
1158,-1,-1,-1,-1,0,0,0,0,1727.115717,386873.9206,1158,1158,1158,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
280,-1,-1,-1,-1,0,0,0,0,7142.857143,1600000,280,280,280,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
330,-1,-1,-1,-1,0,0,0,0,6060.606061,1357575.758,330,330,330,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
350117,-1,-1,-1,-1,0,0,0,0,5.712376149,1279.572257,350117,350117,350117,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
192792,-1,-1,-1,-1,0,0,0,0,10.37387443,2323.747873,192792,192792,192792,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
329444,-1,-1,-1,-1,0,0,0,0,6.070834497,1359.866927,329444,329444,329444,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
207,-1,-1,-1,-1,0,0,0,0,9661.835749,2164251.208,207,207,207,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
246,-1,-1,-1,-1,0,0,0,0,8130.081301,1821138.211,246,246,246,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
259,-1,-1,-1,-1,0,0,0,0,7722.007722,1729729.73,259,259,259,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
